Ag-ls_a-arroz,Ag-ls_a-otragr,Ag-ls_a-banano,Ag-ls_a-pinia,Ag-ls_a-cafeenfruta,Ag-ls_a-for,Ag-ls_a-pesca,Manufacturing-ls_a-min,Manufacturing-ls_a-arrozelaborado,Manufacturing-ls_a-alimentos,Manufacturing-ls_a-prodcafe,Manufacturing-ls_a-bebtab,Manufacturing-ls_a-texcuero,Manufacturing-ls_a-refpet,Manufacturing-ls_a-cauchoplast,Manufacturing-ls_a-quimicos,Manufacturing-ls_a-prodminnomet,Manufacturing-ls_a-prodmet,Manufacturing-ls_a-maq,Manufacturing-ls_a-vehiculos,Manufacturing-ls_a-otrmnf,Manufacturing-ls_a-elegas,Manufacturing-ls_a-agua,Construction-ls_a-cns,Commerce-ls_a-comercio,Transport-ls_a-trnsferrocarril,Transport-ls_a-trnstierrapasajeros,Transport-ls_a-taxis,Transport-ls_a-trnmarairecarga,Transport-ls_a-otrtrns,Hotels-ls_a-hotelrest,Transport-ls_a-com,Commerce-ls_a-svcprf,Finance-ls_a-fin,Education-ls_a-edu,Education-ls_a-salud,Communication-ls_a-otrsvc,Home-ls_a-domest,Communication-ls_a-admpub,Ag-excap_a-arroz,Ag-excap_a-otragr,Ag-excap_a-banano,Ag-excap_a-pinia,Ag-excap_a-cafeenfruta,Ag-excap_a-for,Ag-excap_a-pesca,Manufacturing-excap_a-min,Manufacturing-excap_a-arrozelaborado,Manufacturing-excap_a-alimentos,Manufacturing-excap_a-prodcafe,Manufacturing-excap_a-bebtab,Manufacturing-excap_a-texcuero,Manufacturing-excap_a-refpet,Manufacturing-excap_a-cauchoplast,Manufacturing-excap_a-quimicos,Manufacturing-excap_a-prodminnomet,Manufacturing-excap_a-prodmet,Manufacturing-excap_a-maq,Manufacturing-excap_a-vehiculos,Manufacturing-excap_a-otrmnf,Manufacturing-excap_a-elegas,Manufacturing-excap_a-agua,Construction-excap_a-cns,Commerce-excap_a-comercio,Transport-excap_a-trnsferrocarril,Transport-excap_a-trnstierrapasajeros,Transport-excap_a-taxis,Transport-excap_a-trnmarairecarga,Transport-excap_a-otrtrns,Hotels-excap_a-hotelrest,Transport-excap_a-com,Commerce-excap_a-svcprf,Finance-excap_a-fin,Education-excap_a-edu,Education-excap_a-salud,Communication-excap_a-otrsvc,Home-excap_a-domest,Communication-excap_a-admpub,Wages-eta_wf_f-lab-l,Wages-eta_wf_f-lab-m,Wages-eta_wf_f-lab-h,Run.id
0.880184226,0.87457488,1.382077041,0.899024967,1.139222778,1.497785524,0.951556402,1.181034333,1.396113016,1.229802672,1.440278456,1.06331847,0.71670779,0.705150137,1.106039632,0.997381894,0.87800133,1.366316995,0.851420311,1.169120508,1.176206833,0.987647228,1.166369619,0.82810304,1.053985879,1.357267071,0.97268907,0.804378105,0.982540169,0.912865771,1.005524232,0.813495323,1.419953903,0.887650563,1.114101055,1.314728437,0.753732341,1.197085273,1.486818347,-0.061073516,-0.086616638,-0.098780456,-0.03564963,-0.075570093,-0.079274539,-0.082384364,-0.032602153,-0.09987625,-0.056223082,-0.097075309,-0.053689108,-0.034023441,-0.062441968,-0.075449581,-0.070459934,-0.089324606,-0.050088723,-0.049440391,-0.036325267,-0.07669902,-0.041215667,-0.056713931,-0.038373146,-0.031209295,-0.045569995,-0.095228413,-0.07523089,-0.085684285,-0.080932605,-0.057921105,-0.087359362,-0.07887311,-0.084244625,-0.076802268,-0.073918077,-0.047745305,-0.068645707,-0.084428243,-0.170763847,-0.05807233,-0.415469209,1879
1.179411707,1.12994014,1.237337071,1.335546846,1.245224599,0.964855941,0.961181089,1.278798871,1.494667119,0.703958367,0.961330584,1.34108783,0.798677757,1.114523379,0.813156304,1.411957923,1.08794789,0.910880846,1.319241134,0.805631528,0.952048399,0.812320214,1.137449706,1.39824049,1.44445978,1.243930074,1.463395653,1.206911681,1.455283098,0.847966627,1.434430286,1.299448447,1.36105121,1.293507626,0.802835213,1.446827981,1.160576111,0.947421496,1.314898105,-0.065099953,-0.054275068,-0.058043596,-0.046141665,-0.041059876,-0.041445637,-0.051242659,-0.059857158,-0.068379093,-0.083654476,-0.080070005,-0.084037548,-0.051267147,-0.073308836,-0.041293004,-0.030059149,-0.08624448,-0.048547517,-0.031888445,-0.089947382,-0.060775053,-0.03571718,-0.059949016,-0.076157425,-0.069013854,-0.064303734,-0.033618177,-0.07644823,-0.067794067,-0.059673923,-0.096304158,-0.062530401,-0.050504809,-0.050072447,-0.063923644,-0.074236639,-0.031385524,-0.088945556,-0.09321483,-0.07410132,-0.073940105,-0.608196148,1880
1.226876299,0.985362349,0.752678596,1.484514573,1.182823413,1.091473873,0.707112544,0.981520997,1.390582212,0.742383645,1.261064002,0.889003363,1.376127618,1.458446179,0.76786448,1.20175978,1.308260808,0.923457396,1.467125667,0.875069494,0.707770469,1.033551192,1.292570332,1.466891334,0.730402782,0.845924984,1.2959482,0.828680878,0.848021923,0.808232981,0.892091643,1.006618155,1.46204314,1.328764346,0.926824054,1.270178999,1.35333891,1.1769307,0.966687706,-0.066678153,-0.077390866,-0.054447349,-0.068470454,-0.088209918,-0.053419606,-0.098888872,-0.045487856,-0.038341026,-0.040755302,-0.037919652,-0.037981981,-0.081711154,-0.070786359,-0.055091975,-0.085230598,-0.053537795,-0.045727965,-0.037823239,-0.080211608,-0.057840734,-0.045651584,-0.08242835,-0.086759214,-0.089030048,-0.039859111,-0.054386991,-0.082828434,-0.031167597,-0.04740855,-0.080019277,-0.050938237,-0.040971797,-0.087770603,-0.037839584,-0.091912621,-0.039086003,-0.078795233,-0.076969448,-0.282002726,-0.149985941,-0.257394239,1881
1.249593861,1.413716535,1.129659626,1.197390191,0.782046885,1.036527486,0.923746736,1.418989943,0.912326509,1.110094728,1.356349775,1.409997052,1.386134723,1.395837966,1.414706263,1.272631587,0.729410513,1.431799077,1.4100317,0.906995098,1.09067181,1.097452436,0.979740772,0.756986138,1.104178087,1.456046698,1.030225834,0.904920622,1.219070543,1.267002306,0.996979195,1.344268168,1.05457529,1.315451896,1.417200263,0.938276974,1.405097562,0.949337003,0.83704735,-0.049825674,-0.054586704,-0.073175254,-0.039674862,-0.048718258,-0.045200082,-0.032561452,-0.047238866,-0.053730604,-0.078354508,-0.063510849,-0.056776316,-0.049572562,-0.064689891,-0.037027216,-0.090929816,-0.086848104,-0.030173281,-0.082832706,-0.031374842,-0.099038533,-0.059613743,-0.072182029,-0.070904414,-0.05001229,-0.074951723,-0.094898698,-0.060418588,-0.091853853,-0.052407056,-0.055609148,-0.085444281,-0.035320045,-0.093541583,-0.074276846,-0.065423623,-0.081530348,-0.049324684,-0.045810052,-0.289139277,-0.051336004,-0.581734644,1882
1.336272709,1.155776355,1.354303018,0.725930126,1.322484255,1.081625776,0.921743027,1.31869893,1.363322953,0.941928549,0.983567659,1.228114628,1.295357331,1.349691959,1.212631368,0.895262696,0.811683264,1.441275201,1.27502058,1.008676962,1.469178287,1.422259511,1.17144759,0.730027865,1.377465695,1.117569764,0.819200214,1.360436175,1.276018283,1.340841481,1.197924261,1.17852298,1.183622476,1.285114871,1.173043583,0.948034457,0.923165156,1.426228246,1.382340981,-0.05799221,-0.078967552,-0.032340197,-0.055215331,-0.099368971,-0.08401212,-0.030829794,-0.076061437,-0.048981126,-0.079532332,-0.090241845,-0.093375278,-0.080001688,-0.093164531,-0.067069195,-0.040795157,-0.062806665,-0.032248004,-0.061282784,-0.046871499,-0.095791475,-0.076994186,-0.049171068,-0.047692285,-0.034589716,-0.085578629,-0.033184134,-0.044966859,-0.069717633,-0.075713185,-0.097381739,-0.03235746,-0.069446676,-0.051824715,-0.075933622,-0.059208031,-0.036871157,-0.099860081,-0.063290032,-0.134518978,-0.26564154,-0.48900676,1883
1.007702228,1.222987709,1.119326375,1.250723343,1.131004117,1.343562779,1.170153259,0.989039925,1.109384073,0.806834105,1.034636611,0.803671438,0.756593844,0.836426705,1.084325887,1.226636539,1.040298798,1.394225165,0.978131952,1.122333069,0.768610635,1.177345724,1.410515258,1.127196249,0.88606799,0.912036862,0.700273441,1.212326692,1.308708057,1.379058676,1.225546221,1.300777702,1.070418361,0.773209809,0.933217283,1.438688499,0.906465503,1.476521148,1.030877662,-0.078857074,-0.087253181,-0.046799357,-0.076806164,-0.081128045,-0.08567927,-0.047453366,-0.039890017,-0.070204241,-0.083055147,-0.034918054,-0.065626956,-0.043075393,-0.069057052,-0.099534931,-0.039343386,-0.081521095,-0.057642857,-0.081004391,-0.073320118,-0.084608138,-0.065897964,-0.04331611,-0.096130914,-0.0837704,-0.07239814,-0.07054528,-0.037530978,-0.079865791,-0.083319298,-0.069900078,-0.032835515,-0.049791734,-0.048805377,-0.047385199,-0.079422497,-0.059487287,-0.045699906,-0.066165919,-0.265286033,-0.282648607,-0.487244015,1884
0.744926815,1.027709058,1.211992594,0.786713658,1.016254859,1.405269174,1.356097557,1.160310449,0.81581101,1.482174631,1.276446407,1.258648304,1.344372909,0.94863657,1.057466761,1.040217659,0.947990382,0.992473512,0.834532888,1.271221787,0.754037438,0.786321621,0.705870181,1.345202296,1.350146915,1.394426293,1.020661294,0.910130527,1.256308515,0.882408615,1.280485168,1.404814558,1.032496608,1.36903478,1.034176057,0.765068288,0.791260347,1.303535413,0.934148012,-0.044195561,-0.07866031,-0.043420837,-0.084643723,-0.082098042,-0.058679892,-0.055069302,-0.043405039,-0.037032484,-0.098679439,-0.084226586,-0.065360957,-0.074527426,-0.095829943,-0.059812237,-0.053989407,-0.091859396,-0.0456782,-0.036398045,-0.041899191,-0.048275974,-0.054071978,-0.082288785,-0.070215405,-0.065893606,-0.036096176,-0.065767435,-0.072582858,-0.084858747,-0.093405431,-0.053895508,-0.037489014,-0.038312294,-0.088591163,-0.086785141,-0.094996143,-0.077457418,-0.099803836,-0.081060661,-0.131622289,-0.384571627,-0.561549634,1885
1.293357724,0.740844599,1.017627714,1.106282771,1.222560531,0.922105881,0.829481596,1.393639408,1.197640002,1.388825424,1.49410076,1.40592097,1.217131753,1.129349972,1.427846746,1.456776617,0.731980297,0.727090225,1.397326072,1.241486819,1.129798872,1.059581491,1.149645781,0.747204741,1.494915083,1.268246073,1.24553812,0.827099583,1.191169062,0.744084714,0.746771986,0.94758451,1.275982978,1.028849174,1.00988784,0.893281869,1.264288864,1.240249789,0.998729206,-0.068764242,-0.048062097,-0.04321967,-0.087641992,-0.031603479,-0.083421749,-0.061241423,-0.059159609,-0.077723052,-0.045796161,-0.077757097,-0.08434157,-0.056935495,-0.098191879,-0.069736458,-0.036496724,-0.068735931,-0.038523025,-0.074979268,-0.040341044,-0.087198983,-0.082888122,-0.051684255,-0.095950763,-0.072499779,-0.094559652,-0.07866617,-0.082748087,-0.086017291,-0.094058848,-0.067101846,-0.084778014,-0.054110636,-0.068693839,-0.085950268,-0.074141254,-0.096661216,-0.052723723,-0.091306466,-0.236142721,-0.258115379,-0.273034079,1886
1.206849531,0.920739062,1.40777255,1.406732089,1.425914137,1.333673403,1.328991387,0.792879798,1.468571694,1.071368094,1.164457055,0.997104871,0.79358548,1.429365201,1.38048423,1.179923016,1.050197632,1.283360114,1.263119333,1.292186148,1.311695281,1.336587666,0.929467282,1.461185754,1.032517924,1.240814866,0.865911706,1.321041154,1.152325985,1.147927767,1.414990969,1.412176864,1.483119258,0.964494784,0.80761735,1.240474511,1.133986791,1.348760558,1.35664929,-0.097979661,-0.063935395,-0.073329316,-0.073124094,-0.04489277,-0.049476297,-0.081088257,-0.095911406,-0.070761021,-0.095991092,-0.096785639,-0.084685449,-0.074879564,-0.055624963,-0.046354075,-0.03450105,-0.039308693,-0.074678878,-0.091218037,-0.044850831,-0.058365461,-0.061244954,-0.091930119,-0.090358915,-0.077668841,-0.034125449,-0.04304285,-0.074379141,-0.097089858,-0.083035558,-0.094034773,-0.070533336,-0.08828063,-0.078171586,-0.075681724,-0.045337157,-0.048938599,-0.063108897,-0.058851401,-0.227142665,-0.204024329,-0.516065435,1887
1.062513222,1.446555666,1.455454286,1.173042735,1.368229781,0.924444531,0.947922565,0.899392725,0.780469447,0.956675076,1.398435359,0.784653481,1.354180477,0.752545826,1.308022148,1.0284243,1.341177288,1.163117473,1.032336354,1.050827169,0.753492899,0.788051212,1.131057659,1.38904587,1.45605315,0.72141997,1.489927325,0.825495105,1.424703506,0.930753043,0.748366846,1.420948415,0.773968077,0.901191488,0.859487953,1.111616784,1.400208542,1.207213269,1.242607789,-0.068782607,-0.075184852,-0.051644179,-0.050456621,-0.068434708,-0.042273107,-0.07886626,-0.03297702,-0.058624939,-0.087506694,-0.032097164,-0.037847618,-0.092523314,-0.071670986,-0.041907933,-0.070115555,-0.034039753,-0.035120958,-0.053006068,-0.074869495,-0.080751681,-0.097787056,-0.069527439,-0.089054177,-0.066010786,-0.040727115,-0.062656634,-0.092718229,-0.04467875,-0.04487006,-0.096128977,-0.062685748,-0.067105409,-0.042021747,-0.084790974,-0.049915681,-0.064996878,-0.098194663,-0.049959919,-0.24901694,-0.299041726,-0.518263271,1888
1.160213978,1.44503803,0.724750645,0.80145141,1.23418154,0.964441777,0.79354809,1.22323574,1.430047402,1.009789454,1.461689501,1.306172697,1.336132224,0.87093605,0.74724208,0.752449429,1.193832294,1.44011708,0.896050426,1.040800223,1.168720708,0.776177127,1.014205409,0.719581142,1.35407056,0.735778788,0.871999779,1.272360761,0.710254188,0.908342076,1.174574555,1.463465935,1.091742662,1.384669659,1.123768106,1.120293081,1.027205247,0.840982356,0.75459022,-0.066792711,-0.051362804,-0.039508344,-0.072347682,-0.05097889,-0.050423328,-0.036674455,-0.097614762,-0.079701781,-0.071463537,-0.031887723,-0.032510455,-0.043552735,-0.085693796,-0.074080092,-0.075104361,-0.083421851,-0.054375239,-0.097766431,-0.094986535,-0.06933551,-0.044652744,-0.086343533,-0.03872135,-0.096007258,-0.051745517,-0.094226903,-0.058130341,-0.083640116,-0.047768003,-0.097958211,-0.087764098,-0.0747232,-0.081126182,-0.035428878,-0.089700801,-0.086440293,-0.092395039,-0.076337219,-0.064053979,-0.266963654,-0.195817763,1889
1.372556604,1.110025557,1.318278228,1.291166675,1.200818407,0.876090688,0.832660117,1.006235802,1.313169515,0.902090017,0.850052298,1.290361503,1.213144864,0.936345941,1.083269042,1.103629166,1.198412727,1.456679111,0.818716662,1.222708873,1.434820429,0.77683596,1.276328798,1.095536183,0.96675859,1.120364457,1.079778637,1.074808598,1.427759677,1.06429795,1.37019391,0.727107318,0.729107477,0.868842092,1.465538672,1.004609023,0.969857753,0.922748994,1.394283434,-0.081090755,-0.049180928,-0.09821718,-0.096633053,-0.045635555,-0.073125492,-0.0483734,-0.087113992,-0.076771421,-0.035917543,-0.050386511,-0.093971199,-0.033687977,-0.03421931,-0.089546916,-0.059760262,-0.0755732,-0.093091087,-0.06154565,-0.059403459,-0.052427067,-0.062782474,-0.087423902,-0.07524875,-0.064165041,-0.060015269,-0.037484258,-0.090817244,-0.099113145,-0.033090525,-0.099076785,-0.097792883,-0.059962166,-0.037636494,-0.056278686,-0.058951948,-0.077572803,-0.06429312,-0.099453326,-0.21263602,-0.236450344,-0.575833504,1890
1.407470855,1.43415168,1.224467602,0.703207352,0.806290469,0.807316453,1.095935358,1.343943853,1.26858785,1.0285504,1.014692619,1.289046066,0.942508906,1.194867621,1.27555719,0.916373674,0.964874018,1.22897754,1.225437616,1.3157952,1.452274727,1.111091108,1.036253831,0.770454679,0.768288782,0.775175629,0.958823489,1.362157314,1.145717451,0.751997144,1.077356369,1.343972197,1.036994154,1.289072803,1.356214116,1.041975272,1.031581227,0.996183647,1.127786809,-0.071788892,-0.068029954,-0.061726688,-0.091362316,-0.030894977,-0.081178579,-0.097115179,-0.056716844,-0.084783936,-0.065529745,-0.046665442,-0.060632637,-0.045122482,-0.096824889,-0.045463238,-0.044994269,-0.065160053,-0.097226062,-0.080127398,-0.069924632,-0.044041846,-0.076537589,-0.092193033,-0.056104226,-0.050307663,-0.09766772,-0.097951737,-0.09288511,-0.037816086,-0.056881989,-0.072229938,-0.054277331,-0.051193871,-0.049722339,-0.055569528,-0.099299683,-0.093731083,-0.088330866,-0.038014211,-0.200116308,-0.153060129,-0.077879874,1891
1.49121291,0.733871509,1.153984347,1.056929437,1.120101005,1.099205084,1.336747755,1.354925098,0.960256608,1.030832103,1.395103868,0.763562806,1.224749596,1.028082582,0.711824714,1.48486067,1.115520743,1.398916144,1.096079285,0.745610178,0.818058518,1.064150781,1.295929205,1.492409529,0.812944588,0.91186296,0.821847637,1.327391075,1.366954109,0.797386925,0.943915953,1.483129125,0.812422374,1.494292586,0.825802738,1.106736162,1.037601,1.465509454,1.10825524,-0.093886121,-0.099878737,-0.096125195,-0.077940605,-0.049940493,-0.050822,-0.065747218,-0.059925675,-0.083576034,-0.034282495,-0.054559065,-0.073978169,-0.070894186,-0.065410961,-0.085839301,-0.061609457,-0.056996968,-0.090119002,-0.06012929,-0.098045068,-0.03797272,-0.031549861,-0.031094555,-0.066803102,-0.053032531,-0.060650242,-0.062272732,-0.030010767,-0.036124734,-0.067961114,-0.054214696,-0.066866869,-0.084347445,-0.067088258,-0.068371246,-0.087419625,-0.037136324,-0.057407089,-0.06582241,-0.128996919,-0.334883322,-0.139608761,1892
1.115985743,1.472608435,1.356063236,1.462372253,0.749079935,0.713414539,1.290017647,1.472536495,1.295328471,0.747285039,0.708731442,1.358654371,0.861621231,0.965352782,0.854597458,1.460893848,0.977626741,1.169142848,1.169450744,0.963188987,1.13913925,1.381941173,1.120518993,1.437333967,0.876211554,0.970920458,0.826104371,1.082858682,1.455061504,1.439082871,1.067319657,0.833063298,1.483796915,0.924342553,0.848816848,0.757192281,1.44359361,0.824171757,1.435781293,-0.067501677,-0.064557692,-0.073221288,-0.032729603,-0.080633833,-0.033821073,-0.050907382,-0.070713818,-0.033666623,-0.040256007,-0.043092843,-0.038964371,-0.039507683,-0.042617453,-0.085352103,-0.093781905,-0.089608107,-0.03308277,-0.04285525,-0.05979025,-0.098555885,-0.037653511,-0.066914028,-0.096304396,-0.059972854,-0.076854573,-0.058704534,-0.060192152,-0.051922636,-0.054427402,-0.062175153,-0.042289083,-0.034188235,-0.04736395,-0.073640534,-0.044951753,-0.073818455,-0.069383377,-0.042969463,-0.092276958,-0.351486704,-0.398558042,1893
0.884696562,1.40389569,0.776135696,1.452270625,0.729912947,1.485418992,0.781198936,0.993134457,1.06784032,1.023916901,1.409350171,1.021004831,0.818037339,0.966996339,1.365504177,0.901327893,1.436673885,1.020575599,1.084619355,0.702615076,1.429926902,1.144375411,1.082987365,0.959453352,0.913459384,0.822404601,1.178173724,1.244968388,1.281109664,0.824748441,1.492214252,0.892378884,0.850934055,0.921842731,1.410186036,0.709356354,0.966402539,1.075391251,0.732144192,-0.08209303,-0.058001171,-0.06017081,-0.055035613,-0.035385242,-0.078970792,-0.035826944,-0.053224882,-0.083012022,-0.073144495,-0.067706934,-0.037435336,-0.085544291,-0.065792381,-0.078845785,-0.033457471,-0.097714494,-0.07592336,-0.039162193,-0.087980597,-0.092650925,-0.062320373,-0.03188232,-0.090132774,-0.035079013,-0.088904334,-0.099272593,-0.063236624,-0.076575616,-0.056573526,-0.05986414,-0.033155222,-0.061071096,-0.033029,-0.064462717,-0.059486455,-0.057920545,-0.041610518,-0.088227202,-0.12864889,-0.321907352,-0.420392036,1894
0.78518065,0.93590901,0.778751637,1.039858608,1.18590514,0.868624789,1.019270322,0.772459793,0.864729368,0.936363144,1.022027712,1.353521612,0.914871776,0.858499874,1.44908737,1.091444567,1.306415864,0.745260207,1.251554664,1.475849557,1.302168936,0.970902336,1.331866069,1.307536353,1.147603449,1.145543152,1.121626661,0.964401412,1.297252988,0.87266636,1.267776444,1.203348539,0.974060204,0.762698755,1.337205183,0.771636581,0.858900504,0.99766717,1.000244547,-0.099547829,-0.030988323,-0.050265414,-0.088953992,-0.066927017,-0.038081475,-0.083634357,-0.059215104,-0.096405351,-0.055273108,-0.03157911,-0.06572028,-0.085930943,-0.069648379,-0.06047498,-0.092784947,-0.081850137,-0.075910875,-0.067220021,-0.072282787,-0.038903218,-0.048476991,-0.091385175,-0.088635229,-0.052262538,-0.052511749,-0.097111519,-0.096641037,-0.080130912,-0.049764308,-0.094703049,-0.031310278,-0.084610383,-0.092252213,-0.084615346,-0.036032679,-0.059974875,-0.042585469,-0.090738344,-0.074959549,-0.102646181,-0.218809076,1895
1.144636591,0.86447485,1.353536201,0.943519375,1.49649411,0.873316618,1.449011099,1.319916122,1.048321545,1.053810827,1.167062311,1.150365457,1.121508484,0.808788596,0.717716837,1.292405066,1.481309516,1.320402157,0.845491422,1.142451695,1.284903842,1.29856769,1.09120402,1.077354969,1.174272737,1.009905183,0.754855515,1.13761855,0.927684143,0.720737489,0.791901972,1.271945188,1.176882346,1.204401401,0.824207197,1.253305579,0.766654598,1.087957055,1.240999901,-0.051613989,-0.070301076,-0.064626318,-0.038281774,-0.043499601,-0.042675566,-0.057513424,-0.068408271,-0.092903777,-0.033606667,-0.035145511,-0.070180183,-0.069771767,-0.090133574,-0.07555416,-0.070714305,-0.054905874,-0.054305053,-0.061865449,-0.040481802,-0.058254695,-0.09505842,-0.075331349,-0.05854395,-0.095124499,-0.074149601,-0.033765403,-0.079904443,-0.031727569,-0.084338723,-0.055466622,-0.076308489,-0.053210269,-0.065375475,-0.087359524,-0.035297175,-0.033740792,-0.069442323,-0.052154986,-0.092543451,-0.067973822,-0.3698391,1896
1.433600442,1.360743709,0.906166185,0.776742562,0.908595011,1.199412226,0.964812084,1.25281546,1.213621423,1.099926248,1.372096088,0.740688011,0.77360577,0.731421263,1.205757324,1.009172055,1.005978705,0.839511355,1.404663884,1.493432126,1.345739169,1.252467668,0.991551907,1.242901212,1.421440127,1.109296819,1.017687589,0.851137943,1.075590194,1.019359367,1.047885787,1.230890062,1.33865,1.407628713,1.300870282,0.749827,0.837966756,1.347761522,1.297858798,-0.055712659,-0.074327091,-0.064954284,-0.044293945,-0.063510497,-0.096277338,-0.099224061,-0.042813331,-0.044678668,-0.093132784,-0.042217285,-0.088023748,-0.034731933,-0.057809897,-0.039886636,-0.0352951,-0.034437277,-0.053277442,-0.064826563,-0.080063893,-0.032216622,-0.099881716,-0.040467849,-0.037937504,-0.057092467,-0.059452426,-0.043910377,-0.04834721,-0.092671117,-0.099465885,-0.048310054,-0.062319113,-0.07637346,-0.035997789,-0.093664158,-0.03474842,-0.038887381,-0.071733513,-0.088013733,-0.200297217,-0.229701866,-0.168729276,1897
1.411458793,1.020614916,0.886126607,1.122893229,1.247703019,0.887310928,0.805265715,0.885134764,1.440950956,1.487541899,1.425507099,0.798946536,0.710622905,0.734656056,0.881796218,0.985910506,0.71733283,0.710061959,1.437091234,1.293140798,0.930093515,1.004709273,1.458749537,1.251664067,1.049361609,1.285707571,1.326821695,0.779022233,0.735324272,1.405988615,1.276459119,1.073730083,0.856818705,1.121726954,1.438204916,1.295884908,1.482517203,1.149420928,1.121347702,-0.045677548,-0.065570489,-0.092378735,-0.097147099,-0.03744367,-0.071304165,-0.062509033,-0.044544917,-0.079948744,-0.055955677,-0.075836836,-0.076808261,-0.054875586,-0.048959025,-0.086821229,-0.062005436,-0.075014334,-0.03153129,-0.036647622,-0.086569961,-0.095532552,-0.040206087,-0.071939418,-0.06774018,-0.053686348,-0.080425667,-0.085522102,-0.0662507,-0.052584744,-0.097478322,-0.065987403,-0.041216784,-0.042436129,-0.086606641,-0.052977374,-0.062893043,-0.062540537,-0.037803479,-0.089352172,-0.187092652,-0.093702557,-0.254574235,1898
1.436199843,1.206875166,0.933101789,1.474421188,0.815631562,0.953477436,0.920230366,0.930932019,0.836629131,1.081239387,0.965292847,0.786313917,1.327345091,0.928097551,1.072980121,0.720047837,1.302651917,1.170258559,1.056377101,1.266533453,0.944304417,0.813268409,1.047473877,1.100322749,0.754626856,0.728697675,0.793321912,1.356814098,0.966767256,1.083902422,1.058473981,1.054985857,1.067659347,0.812831115,1.096667085,1.14712968,1.138296075,0.977024127,1.259793083,-0.054083754,-0.094454452,-0.080570539,-0.074528257,-0.088914666,-0.038891563,-0.0781411,-0.034719179,-0.048937014,-0.055972218,-0.080141426,-0.098601086,-0.094988441,-0.039404493,-0.035844224,-0.069964187,-0.072656899,-0.079072224,-0.094866262,-0.038870029,-0.0612527,-0.094348701,-0.051126651,-0.063622132,-0.096734073,-0.080871184,-0.068585713,-0.082266654,-0.097282285,-0.060789323,-0.044184343,-0.032474516,-0.071887598,-0.061250659,-0.085638653,-0.031704279,-0.08587184,-0.084159411,-0.082692958,-0.100999107,-0.233941542,-0.434348065,1899
0.979860408,0.721501727,1.404764026,1.225322463,1.397753136,1.474315924,1.256565126,1.491716732,1.139855306,1.353424733,0.722610037,0.912161414,0.773264156,1.073978328,1.023557488,0.821398245,0.706899753,1.177051988,1.228057491,1.057285755,0.968811423,0.816881697,1.126085327,1.096447355,1.144009136,0.713167134,0.899699671,0.710232347,1.241255624,0.847197476,1.263019498,1.321831838,0.772814312,1.226503948,1.480912486,1.31704195,1.413295406,0.759481465,1.416807069,-0.098558941,-0.095070984,-0.0872231,-0.035744213,-0.040486636,-0.083488266,-0.07638142,-0.041426127,-0.09586977,-0.07943503,-0.075131333,-0.077860438,-0.037654642,-0.070420191,-0.099019177,-0.058490653,-0.05335819,-0.042875981,-0.043131352,-0.043546383,-0.098923909,-0.056394596,-0.087955163,-0.053427195,-0.033383221,-0.04244132,-0.030596445,-0.08032779,-0.075012981,-0.052667592,-0.061763448,-0.087443188,-0.087866882,-0.063956911,-0.040540546,-0.091277149,-0.088279976,-0.097680909,-0.070195774,-0.152437827,-0.363296056,-0.159580535,1900
1.274619175,0.825578288,1.117879247,0.963555175,1.457153984,1.075232904,0.910334416,0.73505722,1.339823194,1.277968181,1.291621588,0.739771535,1.456773197,1.285112433,1.421786564,0.995868693,0.854607235,0.721537905,1.1849166,0.87085443,1.371371991,1.146557461,1.135867609,1.337436472,0.758927578,0.844300434,1.450159028,1.167083735,0.953244689,1.298669725,0.936905488,1.229523846,1.108931035,1.241920236,1.477143248,0.70583805,0.998855166,1.458078859,1.372306608,-0.052188541,-0.051656475,-0.042316881,-0.050956022,-0.098414061,-0.075336293,-0.072112654,-0.034048995,-0.091141107,-0.047203741,-0.041332125,-0.07178399,-0.073863699,-0.043027953,-0.030464811,-0.078522896,-0.080959944,-0.064002645,-0.050398863,-0.085210591,-0.062256181,-0.039840351,-0.064644691,-0.053062299,-0.082632847,-0.037266751,-0.074261381,-0.069215169,-0.050547469,-0.041311794,-0.068451794,-0.087839687,-0.045405359,-0.073754484,-0.054932128,-0.04836729,-0.092788284,-0.092944114,-0.064710597,-0.284431678,-0.120252863,-0.13601805,1901
1.489247282,1.123501246,0.943302516,1.166120763,1.200362893,1.30487209,1.149754907,0.706170726,1.001774119,1.470098993,0.733544793,0.718840365,1.013966999,1.480312743,1.04577406,1.006274566,0.905352928,0.982500621,0.822377311,1.468205241,1.0454255,1.0380722,1.2757872,1.384727099,0.820808462,1.094438566,0.818670935,1.470421651,0.83998297,1.187559806,1.211234353,1.254687716,1.415100746,1.415117074,1.313779246,1.012188681,1.385865473,0.866398461,1.470487632,-0.076888138,-0.049282164,-0.07965842,-0.077603542,-0.062603426,-0.050074787,-0.062777603,-0.069425835,-0.099618872,-0.035950424,-0.092951899,-0.066503977,-0.085801345,-0.068235942,-0.030847602,-0.066480976,-0.092027445,-0.031057596,-0.073238238,-0.039183462,-0.099571096,-0.058193701,-0.077514289,-0.035872946,-0.070200432,-0.081860487,-0.068286432,-0.086153406,-0.062921043,-0.065908008,-0.044224618,-0.050247919,-0.06682162,-0.091609268,-0.046143284,-0.079347223,-0.038000382,-0.043591572,-0.073998261,-0.213271607,-0.310992759,-0.475905958,1902
